# x
-5.000000000000000000e+00 -8.222656250000000000e-01 1.912841796875000000e+00 1.346919250488281250e+02
-5.000000000000000000e+00 1.615234375000000000e+00 8.117675781250000000e-01 8.136846160888671875e+01
-5.000000000000000000e+00 2.148437500000000000e-02 6.617431640625000000e+00 2.273917007446289062e+01
-5.000000000000000000e+00 1.087890625000000000e+00 6.458740234375000000e+00 9.544892120361328125e+01
-5.000000000000000000e+00 9.062500000000000000e-01 5.429687500000000000e+00 7.378160858154296875e+01
-5.000000000000000000e+00 -4.296875000000000000e-01 5.240478515625000000e+00 8.256063079833984375e+01
-5.000000000000000000e+00 -1.455078125000000000e+00 5.590820312500000000e-01 9.351454162597656250e+01
-5.000000000000000000e+00 9.414062500000000000e-01 5.253906250000000000e+00 5.525205230712890625e+01
-5.000000000000000000e+00 5.136718750000000000e-01 6.588134765625000000e+00 2.019488906860351562e+01
-5.000000000000000000e+00 1.445312500000000000e+00 6.752929687500000000e+00 2.868094825744628906e+01
-5.000000000000000000e+00 1.152343750000000000e-01 7.464599609375000000e+00 1.269246978759765625e+02
-5.000000000000000000e+00 8.066406250000000000e-01 2.418212890625000000e+00 5.995318603515625000e+01
-5.000000000000000000e+00 7.187500000000000000e-01 4.290771484375000000e+00 7.144054412841796875e+01
-5.000000000000000000e+00 -5.937500000000000000e-01 3.421630859375000000e+00 4.433129882812500000e+01
-5.000000000000000000e+00 9.765625000000000000e-03 8.166503906250000000e-01 5.587248229980468750e+01
-5.000000000000000000e+00 -1.138671875000000000e+00 8.177490234375000000e+00 4.572060394287109375e+01
-5.000000000000000000e+00 1.181640625000000000e+00 4.042968750000000000e+00 4.991599273681640625e+01
-5.000000000000000000e+00 8.300781250000000000e-01 8.356933593750000000e+00 5.594030380249023438e+01
-5.000000000000000000e+00 1.457031250000000000e+00 3.138427734375000000e+00 4.119208145141601562e+01
-5.000000000000000000e+00 -4.355468750000000000e-01 6.052246093750000000e+00 1.422162933349609375e+02
-5.000000000000000000e+00 -2.773437500000000000e-01 4.213867187500000000e+00 4.362132263183593750e+01
-5.000000000000000000e+00 -1.156250000000000000e+00 3.652343750000000000e+00 1.442687530517578125e+02
-5.000000000000000000e+00 3.320312500000000000e-01 8.419189453125000000e+00 1.337879333496093750e+02
-5.000000000000000000e+00 -1.601562500000000000e-01 3.834228515625000000e+00 1.290001220703125000e+02
-5.000000000000000000e+00 -8.339843750000000000e-01 2.929687500000000000e+00 1.124647903442382812e+02
-5.000000000000000000e+00 3.847656250000000000e-01 2.221679687500000000e+00 1.141772689819335938e+02
-5.000000000000000000e+00 2.382812500000000000e-01 5.563964843750000000e+00 8.989567565917968750e+01
-5.000000000000000000e+00 -1.496093750000000000e+00 6.384277343750000000e-01 2.916361427307128906e+01
-5.000000000000000000e+00 3.496093750000000000e-01 9.023437500000000000e+00 4.001689147949218750e+01
-5.000000000000000000e+00 -3.242187500000000000e-01 6.468505859375000000e+00 1.097463531494140625e+02
-5.000000000000000000e+00 -1.250000000000000000e-01 9.979248046875000000e+00 7.554688262939453125e+01
-5.000000000000000000e+00 -2.480468750000000000e-01 6.602783203125000000e+00 3.977358627319335938e+01
-5.000000000000000000e+00 -8.984375000000000000e-01 9.267578125000000000e+00 7.798474884033203125e+01
-5.000000000000000000e+00 1.099609375000000000e+00 1.083984375000000000e+00 3.036301040649414062e+01
-5.000000000000000000e+00 4.609375000000000000e-01 1.959228515625000000e+00 1.231665496826171875e+02
-5.000000000000000000e+00 -1.291015625000000000e+00 7.955322265625000000e+00 1.373839416503906250e+02
-5.000000000000000000e+00 -8.750000000000000000e-01 2.103271484375000000e+00 9.856891632080078125e+01
-5.000000000000000000e+00 -9.980468750000000000e-01 9.667968750000000000e-01 1.029026184082031250e+02
-5.000000000000000000e+00 1.638671875000000000e+00 5.506591796875000000e+00 2.629831123352050781e+01
-5.000000000000000000e+00 -1.419921875000000000e+00 8.837890625000000000e-01 3.748421859741210938e+01
-5.000000000000000000e+00 1.035156250000000000e+00 3.614501953125000000e+00 1.133337707519531250e+02
-5.000000000000000000e+00 -1.349609375000000000e+00 8.432617187500000000e+00 4.761614608764648438e+01
-5.000000000000000000e+00 -5.820312500000000000e-01 1.593017578125000000e+00 2.078595924377441406e+01
-5.000000000000000000e+00 -1.718750000000000000e-01 7.385253906250000000e-01 6.854228973388671875e+01
-5.000000000000000000e+00 1.609375000000000000e+00 5.625000000000000000e+00 4.688256454467773438e+01
-5.000000000000000000e+00 1.861328125000000000e+00 9.302978515625000000e+00 5.927930831909179688e+01
-5.000000000000000000e+00 -4.296875000000000000e-02 8.934326171875000000e+00 1.233639755249023438e+02
-5.000000000000000000e+00 -2.597656250000000000e-01 1.254882812500000000e+00 1.499688568115234375e+02
-5.000000000000000000e+00 1.146484375000000000e+00 1.632080078125000000e+00 1.033339996337890625e+02
-5.000000000000000000e+00 3.554687500000000000e-01 5.817871093750000000e+00 3.998963546752929688e+01
-5.000000000000000000e+00 1.322265625000000000e+00 8.752441406250000000e+00 9.050125122070312500e+01
-5.000000000000000000e+00 1.480468750000000000e+00 6.773681640625000000e+00 1.482821044921875000e+02
-5.000000000000000000e+00 -6.992187500000000000e-01 6.677246093750000000e-01 5.048902511596679688e+01
-5.000000000000000000e+00 -1.373046875000000000e+00 4.064941406250000000e+00 3.101472091674804688e+01
-5.000000000000000000e+00 -2.187500000000000000e-01 6.289062500000000000e+00 7.981591796875000000e+01
-5.000000000000000000e+00 1.333984375000000000e+00 8.026123046875000000e+00 1.085408325195312500e+02
-5.000000000000000000e+00 1.111328125000000000e+00 7.760009765625000000e+00 8.541367340087890625e+01
-5.000000000000000000e+00 1.492187500000000000e+00 1.220703125000000000e+00 1.061023635864257812e+02
-5.000000000000000000e+00 6.132812500000000000e-01 3.674316406250000000e+00 6.111178588867187500e+01
-5.000000000000000000e+00 8.007812500000000000e-02 6.701660156250000000e+00 4.370606231689453125e+01
-5.000000000000000000e+00 1.914062500000000000e+00 5.458984375000000000e+00 4.115772247314453125e+01
-5.000000000000000000e+00 8.828125000000000000e-01 8.300781250000000000e-01 7.482081604003906250e+01
-5.000000000000000000e+00 1.386718750000000000e+00 3.005371093750000000e+00 3.849800109863281250e+01
-5.000000000000000000e+00 -4.472656250000000000e-01 3.679199218750000000e+00 4.807382965087890625e+01
-5.000000000000000000e+00 -4.062500000000000000e-01 6.077880859375000000e+00 7.047907257080078125e+01
-5.000000000000000000e+00 6.660156250000000000e-01 9.544677734375000000e+00 9.875828552246093750e+01
-5.000000000000000000e+00 -1.285156250000000000e+00 5.355224609375000000e+00 1.115491333007812500e+02
-5.000000000000000000e+00 7.832031250000000000e-01 6.361083984375000000e+00 1.351497192382812500e+02
-5.000000000000000000e+00 -9.335937500000000000e-01 5.014648437500000000e+00 1.255157241821289062e+02
-5.000000000000000000e+00 1.117187500000000000e+00 1.624755859375000000e+00 1.333175354003906250e+02
-5.000000000000000000e+00 8.359375000000000000e-01 3.239746093750000000e+00 4.119329452514648438e+01
-5.000000000000000000e+00 -9.628906250000000000e-01 6.109619140625000000e+00 2.308010673522949219e+01
-5.000000000000000000e+00 5.488281250000000000e-01 2.266845703125000000e+00 9.969878387451171875e+01
-5.000000000000000000e+00 -1.671875000000000000e+00 8.052978515625000000e+00 9.187615966796875000e+01
-5.000000000000000000e+00 1.427734375000000000e+00 3.315429687500000000e+00 1.120401611328125000e+02
-5.000000000000000000e+00 -9.101562500000000000e-01 8.492431640625000000e+00 1.448101806640625000e+02
-5.000000000000000000e+00 -1.490234375000000000e+00 8.127441406250000000e+00 6.381098937988281250e+01
-5.000000000000000000e+00 -1.472656250000000000e+00 7.042236328125000000e+00 6.445562744140625000e+01
-5.000000000000000000e+00 1.984375000000000000e+00 7.397460937500000000e-01 1.160138778686523438e+02
-5.000000000000000000e+00 -1.882812500000000000e+00 1.337890625000000000e+00 1.103416061401367188e+02
-5.000000000000000000e+00 1.310546875000000000e+00 2.508544921875000000e+00 1.349929809570312500e+02
-5.000000000000000000e+00 1.621093750000000000e+00 3.038330078125000000e+00 1.322538757324218750e+02
-5.000000000000000000e+00 -5.878906250000000000e-01 1.605224609375000000e+00 9.855283355712890625e+01
-5.000000000000000000e+00 1.878906250000000000e+00 9.122314453125000000e+00 1.296077575683593750e+02
-5.000000000000000000e+00 -1.367187500000000000e-02 9.200439453125000000e+00 3.289393615722656250e+01
-5.000000000000000000e+00 6.601562500000000000e-01 9.471435546875000000e+00 6.166423034667968750e+01
-5.000000000000000000e+00 -1.759765625000000000e+00 3.883056640625000000e+00 3.154936790466308594e+01
-5.000000000000000000e+00 1.152343750000000000e+00 7.061767578125000000e+00 5.473486709594726562e+01
-5.000000000000000000e+00 -6.640625000000000000e-01 8.063964843750000000e+00 1.150311050415039062e+02
-5.000000000000000000e+00 -1.115234375000000000e+00 1.281738281250000000e-01 4.024475860595703125e+01
-5.000000000000000000e+00 -1.953125000000000000e-01 3.188476562500000000e+00 2.437722206115722656e+01
-5.000000000000000000e+00 7.597656250000000000e-01 6.169433593750000000e+00 6.850637817382812500e+01
-5.000000000000000000e+00 -1.050781250000000000e+00 6.676025390625000000e+00 1.212406616210937500e+02
-5.000000000000000000e+00 -1.742187500000000000e+00 5.111083984375000000e+00 9.075859832763671875e+01
-5.000000000000000000e+00 -4.707031250000000000e-01 4.949951171875000000e+00 5.268978881835937500e+01
-5.000000000000000000e+00 1.369140625000000000e+00 6.883544921875000000e+00 1.222991333007812500e+02
-5.000000000000000000e+00 -1.888671875000000000e+00 2.124023437500000000e-01 1.168668289184570312e+02
-5.000000000000000000e+00 -1.132812500000000000e-01 1.745605468750000000e-01 7.233701324462890625e+01
-5.000000000000000000e+00 -7.343750000000000000e-01 4.569091796875000000e+00 8.685209655761718750e+01
-5.000000000000000000e+00 4.023437500000000000e-01 1.341552734375000000e+00 2.078162956237792969e+01
-5.000000000000000000e+00 3.027343750000000000e-01 4.493408203125000000e+00 8.827579498291015625e+01
-5.000000000000000000e+00 -1.701171875000000000e+00 8.300781250000000000e+00 7.730160522460937500e+01
-5.000000000000000000e+00 -1.085937500000000000e+00 6.059570312500000000e+00 2.287369537353515625e+01
-5.000000000000000000e+00 -1.126953125000000000e+00 4.825439453125000000e+00 1.479058074951171875e+02
-5.000000000000000000e+00 -1.554687500000000000e+00 3.823242187500000000e+00 1.394151306152343750e+02
-5.000000000000000000e+00 -1.460937500000000000e+00 1.563720703125000000e+00 9.357262420654296875e+01
-5.000000000000000000e+00 -2.949218750000000000e-01 6.740722656250000000e+00 1.051862792968750000e+02
-5.000000000000000000e+00 1.650390625000000000e+00 2.081298828125000000e+00 7.413509368896484375e+01
-5.000000000000000000e+00 -2.246093750000000000e-01 2.177734375000000000e+00 1.008054046630859375e+02
-5.000000000000000000e+00 6.425781250000000000e-01 9.082031250000000000e+00 6.205694961547851562e+01
-5.000000000000000000e+00 1.281250000000000000e+00 7.373046875000000000e-01 2.245362281799316406e+01
-5.000000000000000000e+00 1.503906250000000000e+00 9.613037109375000000e+00 2.755432891845703125e+01
-5.000000000000000000e+00 7.246093750000000000e-01 2.685546875000000000e-01 1.279752120971679688e+02
-5.000000000000000000e+00 -3.125000000000000000e-02 6.143798828125000000e+00 5.427956771850585938e+01
-5.000000000000000000e+00 1.246093750000000000e+00 1.025390625000000000e+00 1.332274932861328125e+02
-5.000000000000000000e+00 1.082031250000000000e+00 7.312011718750000000e-01 7.486782836914062500e+01
-5.000000000000000000e+00 -1.367187500000000000e+00 7.229003906250000000e+00 1.232254257202148438e+02
-5.000000000000000000e+00 -1.964843750000000000e+00 1.190185546875000000e+00 7.138109588623046875e+01
-5.000000000000000000e+00 -1.238281250000000000e+00 2.675781250000000000e+00 1.185977249145507812e+02
-5.000000000000000000e+00 -1.794921875000000000e+00 2.596435546875000000e+00 9.013904571533203125e+01
-5.000000000000000000e+00 -1.144531250000000000e+00 4.271240234375000000e+00 6.740166473388671875e+01
-5.000000000000000000e+00 -1.044921875000000000e+00 3.704833984375000000e+00 3.135543060302734375e+01
-5.000000000000000000e+00 1.257812500000000000e+00 9.324951171875000000e+00 5.818769836425781250e+01
-5.000000000000000000e+00 -7.460937500000000000e-01 6.638183593750000000e+00 2.400527191162109375e+01
-5.000000000000000000e+00 8.535156250000000000e-01 9.704589843750000000e+00 1.442270812988281250e+02
-5.000000000000000000e+00 -9.687500000000000000e-01 9.981689453125000000e+00 6.500893402099609375e+01
-5.000000000000000000e+00 -2.011718750000000000e-01 1.849365234375000000e+00 1.284886627197265625e+02
-5.000000000000000000e+00 9.648437500000000000e-01 6.689453125000000000e-01 8.768338012695312500e+01
-5.000000000000000000e+00 -3.183593750000000000e-01 6.033935546875000000e+00 1.154308776855468750e+02
-5.000000000000000000e+00 2.910156250000000000e-01 3.552246093750000000e+00 7.692826843261718750e+01
-5.000000000000000000e+00 1.996093750000000000e+00 3.233642578125000000e+00 8.155449676513671875e+01
-5.000000000000000000e+00 -1.484375000000000000e+00 9.349365234375000000e+00 3.243368148803710938e+01
-5.000000000000000000e+00 -1.074218750000000000e-01 8.251953125000000000e+00 9.089366912841796875e+01
-5.000000000000000000e+00 1.269531250000000000e+00 8.266601562500000000e+00 1.342805480957031250e+02
-5.000000000000000000e+00 7.421875000000000000e-02 8.389892578125000000e+00 4.497136306762695312e+01
-5.000000000000000000e+00 -2.421875000000000000e-01 4.151611328125000000e+00 9.203903961181640625e+01
-5.000000000000000000e+00 -4.003906250000000000e-01 2.988281250000000000e+00 5.553907394409179688e+01
-5.000000000000000000e+00 1.550781250000000000e+00 3.198242187500000000e+00 1.479203643798828125e+02
-5.000000000000000000e+00 1.767578125000000000e+00 3.798828125000000000e+00 1.084996261596679688e+02
-5.000000000000000000e+00 -1.871093750000000000e+00 6.943359375000000000e+00 3.566712188720703125e+01
-5.000000000000000000e+00 -6.582031250000000000e-01 7.237548828125000000e+00 1.112062988281250000e+02
-5.000000000000000000e+00 1.779296875000000000e+00 5.820312500000000000e+00 9.442910003662109375e+01
-5.000000000000000000e+00 6.542968750000000000e-01 4.150390625000000000e+00 6.093506622314453125e+01
-5.000000000000000000e+00 -2.539062500000000000e-01 7.888183593750000000e+00 1.312483520507812500e+02
-5.000000000000000000e+00 -7.695312500000000000e-01 1.093750000000000000e+00 1.302772369384765625e+02
-5.000000000000000000e+00 8.242187500000000000e-01 2.020263671875000000e+00 2.122217941284179688e+01
-5.000000000000000000e+00 -1.308593750000000000e-01 4.613037109375000000e+00 2.173750305175781250e+01
-5.000000000000000000e+00 -1.033203125000000000e+00 8.282470703125000000e+00 1.150959320068359375e+02
-5.000000000000000000e+00 1.498046875000000000e+00 7.341308593750000000e+00 7.499849700927734375e+01
-5.000000000000000000e+00 -1.478515625000000000e+00 5.363769531250000000e+00 5.085737609863281250e+01
-5.000000000000000000e+00 -6.523437500000000000e-01 1.948242187500000000e+00 2.269618988037109375e+01
-5.000000000000000000e+00 1.527343750000000000e+00 8.249511718750000000e+00 3.663705444335937500e+01
-5.000000000000000000e+00 -1.730468750000000000e+00 6.445312500000000000e+00 5.816823959350585938e+01
-5.000000000000000000e+00 -1.953125000000000000e+00 6.297607421875000000e+00 6.505850982666015625e+01
-5.000000000000000000e+00 -1.296875000000000000e+00 5.451660156250000000e+00 6.198278045654296875e+01
-5.000000000000000000e+00 1.093750000000000000e-01 4.185791015625000000e+00 1.272642745971679688e+02
-5.000000000000000000e+00 -1.531250000000000000e+00 7.551269531250000000e+00 1.475213470458984375e+02
-5.000000000000000000e+00 1.867187500000000000e+00 3.061523437500000000e+00 1.405346984863281250e+02
-5.000000000000000000e+00 1.832031250000000000e+00 2.387695312500000000e+00 7.520090484619140625e+01
-5.000000000000000000e+00 4.726562500000000000e-01 4.816894531250000000e+00 1.100915679931640625e+02
-5.000000000000000000e+00 1.316406250000000000e+00 8.463134765625000000e+00 1.099301681518554688e+02
-5.000000000000000000e+00 6.015625000000000000e-01 7.633056640625000000e+00 5.374846267700195312e+01
-5.000000000000000000e+00 -1.695312500000000000e+00 9.020996093750000000e-01 8.702994537353515625e+01
